relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.011385199240986717,0.011385199240986717,0.22580645161290322,0.22580645161290322,[X] werd geboren in [Y] .
P20,0.0,0.0,0.18779342723004694,0.18779342723004694,[X] stierf in [Y] .
P279,0.0,0.0,0.20157068062827224,0.20157068062827224,[X] is een subklasse van [Y] .
P37,0.030303030303030304,0.030303030303030304,0.20075757575757575,0.20075757575757575,De officiële taal van [X] is [Y] .
P413,0.0,0.0,0.2268370607028754,0.2268370607028754,[X] speelt in [Y] positie .
P166,0.0,0.0,0.08901734104046242,0.08901734104046242,[X] heeft de [Y] gekregen .
P449,0.005376344086021506,0.005376344086021506,0.10483870967741936,0.10483870967741936,[X] werd oorspronkelijk uitgezonden op [Y] .
P69,0.0,0.0,0.18055555555555555,0.18055555555555555,[X] is opgeleid aan de Universiteit van [Y] .
P47,0.003766478342749529,0.003766478342749529,0.19962335216572505,0.19962335216572505,[X] deelt grens met [Y] .
P138,0.05823627287853577,0.05823627287853577,0.1896838602329451,0.1896838602329451,[X] is vernoemd naar [Y] .
P364,0.0,0.0,0.08333333333333333,0.08333333333333333,De oorspronkelijke taal van [X] is [Y] .
P54,0.0,0.0,0.191415313225058,0.191415313225058,[X] speelt met [Y] .
P463,0.0,0.0,0.2103448275862069,0.2103448275862069,[X] is lid van [Y] .
P101,0.0,0.0,0.12727272727272726,0.12727272727272726,[X] werkt op het gebied van [Y] .
P1923,0.0,0.0,0.1919191919191919,0.1919191919191919,[Y] nam deel aan de [X] .
P106,0.0,0.0,0.21367521367521367,0.21367521367521367,[X] is een [Y] van beroep .
P527,0.0,0.0,0.16717791411042945,0.16717791411042945,[X] bestaat uit [Y] .
P102,0.0,0.0,0.2032828282828283,0.2032828282828283,[X] is lid van de [Y] politieke partij .
P530,0.018633540372670808,0.018633540372670808,0.2236024844720497,0.2236024844720497,[X] onderhoudt diplomatieke betrekkingen met [Y] .
P176,0.10067114093959731,0.10067114093959731,0.21700223713646533,0.21700223713646533,[X] wordt geproduceerd door [Y] .
P27,0.0,0.0,0.203125,0.203125,[X] is [Y] burger .
P407,0.058823529411764705,0.058823529411764705,0.43529411764705883,0.43529411764705883,[X] is geschreven in [Y] .
P30,0.011494252873563218,0.011494252873563218,0.14022988505747128,0.14022988505747128,[X] bevindt zich in [Y] .
P178,0.009915014164305949,0.009915014164305949,0.18980169971671387,0.18980169971671387,[X] is ontwikkeld door [Y] .
P1376,0.02680965147453083,0.02680965147453083,0.2640750670241287,0.2640750670241287,[X] is de hoofdstad van [Y] .
P131,0.015945330296127564,0.015945330296127564,0.23690205011389523,0.23690205011389523,[X] bevindt zich in [Y] .
P1412,0.0,0.0,0.225,0.225,[X] communiceerde vroeger in [Y] .
P108,0.0012376237623762376,0.0012376237623762376,0.2636138613861386,0.2636138613861386,[X] werkt voor [Y] .
P136,0.0,0.0,0.29914529914529914,0.29914529914529914,[X] speelt [Y] muziek .
P17,0.014150943396226415,0.014150943396226415,0.2169811320754717,0.2169811320754717,[X] bevindt zich in [Y] .
P39,0.0,0.0,0.18342151675485008,0.18342151675485008,[X] heeft de positie van [Y] .
P264,0.0025673940949935813,0.0025673940949935813,0.07830551989730423,0.07830551989730423,[X] wordt weergegeven door muzieklabel [Y] .
P276,0.04866180048661801,0.04866180048661801,0.23114355231143552,0.23114355231143552,[X] bevindt zich in [Y] .
P937,0.0,0.0,0.17916666666666667,0.17916666666666667,[X] werkte vroeger in [Y] .
P140,0.0,0.0,0.10989010989010989,0.10989010989010989,[X] is verbonden met de [Y] religie .
P1303,0.0,0.0,0.24225352112676057,0.24225352112676057,[X] speelt [Y] .
P127,0.01284796573875803,0.01284796573875803,0.1777301927194861,0.1777301927194861,[X] is eigendom van [Y] .
P103,0.04,0.04,0.17333333333333334,0.17333333333333334,De moedertaal van [X] is [Y] .
P190,0.019522776572668113,0.019522776572668113,0.2472885032537961,0.2472885032537961,[X] en [Y] zijn tweelingsteden .
P1001,0.0297029702970297,0.0297029702970297,0.11221122112211221,0.11221122112211221,[X] is een wettelijke term in [Y] .
P31,0.024830699774266364,0.024830699774266364,0.2528216704288939,0.2528216704288939,[X] is een [Y] .
P495,0.0,0.0,0.24806201550387597,0.24806201550387597,[X] is gemaakt in [Y] .
P159,0.10380622837370242,0.10380622837370242,0.2560553633217993,0.2560553633217993,Het hoofdkantoor van [X] staat in [Y] .
P36,0.06290956749672345,0.06290956749672345,0.16644823066841416,0.16644823066841416,De hoofdstad van [X] is [Y] .
P740,0.0,0.0,0.16804407713498623,0.16804407713498623,[X] is opgericht in [Y] .
P361,0.0034071550255536627,0.0034071550255536627,0.20783645655877342,0.20783645655877342,[X] is onderdeel van [Y] .
