relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] γεννήθηκε [PREPDEF;Y] [Y.Acc] .
P20,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.05555555555555555,[DEF;X] [X.Nom] πέθανε [PREPDEF;Y] [Y.Acc] .
P279,0.0049261083743842365,0.0,0.054187192118226604,0.06896551724137931,[DEF;X] [X.Nom] είναι υποκατηγορία [DEF;Y] [Y.Gen] .
P37,0.01015228426395939,0.01015228426395939,0.015228426395939087,0.015228426395939087,Η επίσημη γλώσσα [DEF;X] [X.Gen] είναι τα [Y] .
P413,0.0,0.0,0.0,0.05,[DEF;X] [X.Nom] παίζει στη θέση [DEF;Y] [Y.Gen] .
P166,0.0,0.0,0.07075471698113207,0.07075471698113207,[DEF;X] [X.Nom] βραβεύτηκε με [Y] .
P449,0.0,0.0,0.07894736842105263,0.07894736842105263,[DEF;X] [X.Nom] προβλήθηκε αρχικά [PREPDEF;Y] [Y.Acc] .
P69,0.0,0.0,0.04,0.08,[DEF;X] [X.Nom] φοίτησε στο πανεπιστήμιο [DEF;Y] [Y.Gen] .
P47,0.0,0.0,0.0037243947858473,0.00558659217877095,[DEF;X] [X.Nom] συνορεύει με [DEF;Y] [Y.Acc] .
P138,0.0055248618784530384,0.0055248618784530384,0.06077348066298342,0.06077348066298342,[DEF;X] [X.Nom] πήρε το όνομά [DEF.Gen;X] από [DEF;Y] [Y.Acc] .
P364,0.0,0.0,0.0,0.0,Η πρωτότυπη γλώσσα [DEF;X] [X.Gen] είναι τα [Y] .
P54,0.0,0.0,0.05263157894736842,0.02631578947368421,[DEF;X] [X.Nom] παίζει [PREPDEF;Y] [Y.Acc] .
P463,0.0,0.0,0.015527950310559006,0.027950310559006212,[DEF;X] [X.Nom] είναι μέλος [DEF;Y] [Y.Gen] .
P101,0.0,0.0,0.025210084033613446,0.01680672268907563,[DEF;X] [X.Nom] ειδικεύεται στο πεδίο [DEF;Y] [Y.Gen] .
P1923,0.0,0.0,0.09668508287292818,0.09668508287292818,[DEF;Y] [Y.Nom] συμμετείχε [PREPDEF;X] [X.Acc] .
P106,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] εργάζεται ως [Y] .
P527,0.0,0.0,0.004,0.008,[DEF;X] [X.Nom] αποτελείται από [Y.Acc] .
P102,0.0,0.0,0.08888888888888889,0.08888888888888889,[DEF;X] [X.Nom] είναι μέλος του [Y] κόμματος.
