relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.0,0.0,0.20097244732576985,0.20097244732576985,[X] est [né;X-Gender=MASC|née;X-Gender=FEM] [PREPLOC;Y] [Y] .
P20,0.0,0.0,0.2406311637080868,0.2406311637080868,[X] est [décédé;X-Gender=MASC|décédée;X-Gender=FEM] [PREPLOC;Y] [Y] .
P279,0.0,0.0,0.25925925925925924,0.25925925925925924,[X] est une sous-classe [PREPDEF;Y] [Y] .
P37,0.0,0.0,0.34554973821989526,0.34554973821989526,La langue officielle [PREPDEF;X] [X] est [ARTDEF;Y] [Y] .
P413,0.0,0.0,0.1111111111111111,0.1111111111111111,[X] joue en position [PREPDEF;Y] [Y] .
P166,0.0,0.0,0.1737242128121607,0.1737242128121607,[X] a reçu [ARTDEF;Y] [Y] .
P449,0.002136752136752137,0.002136752136752137,0.23076923076923078,0.23076923076923078,[X] a été diffusé à l'origine sur [Y] .
P69,0.0,0.0,0.14746543778801843,0.14746543778801843,[X] a fait ses études à [ARTDEF;Y] [Y] .
P47,0.0,0.0,0.24772036474164133,0.24772036474164133,[ARTDEF;X] [X] partage la frontière avec [ARTDEF;Y] [Y] .
P138,0.0,0.0,0.2530487804878049,0.2530487804878049,[ARTDEF;X] [X] est [nommé;X-Gender=MASC|nommée;X-Gender=FEM] d'après [ARTDEF;Y] [Y] .
P364,0.0,0.0,0.3076923076923077,0.3076923076923077,La langue d'origine de [X] est  [ARTDEF;Y] [Y] .
P54,0.0,0.0,0.29088913282107576,0.29088913282107576,[X] joue avec [ARTDEF;Y] [Y] .
P463,0.0,0.0,0.146524064171123,0.146524064171123,[X] est membre de [ARTDEF;Y] [Y] .
P101,0.0,0.0,0.3248638838475499,0.3248638838475499,[X] travaille dans le domaine [PREPDEF;Y] [Y] .
P1923,0.0,0.0,0.058695652173913045,0.058695652173913045,[Y] a [participé;Y-Gender=MASC|participée;Y-Gender=FEM] [PREPDEF-à;X] [X] .
P106,0.0,0.0,0.6090909090909091,0.6090909090909091,[X] est [ARTIND;Y] [Y] de profession .
P527,0.0,0.0,0.25602027883396705,0.25602027883396705,[X] se compose de [Y] .
P102,0.0,0.0,0.279123414071511,0.279123414071511,[X] est membre [PREPDEF;Y] [Y] .
P530,0.0,0.0,0.1891891891891892,0.1891891891891892,[ARTDEF;X] [X] entretient des relations diplomatiques avec [ARTDEF;Y] [Y] .
P176,0.01366742596810934,0.01366742596810934,0.1845102505694761,0.1845102505694761,[ARTDEF;X] [X] est produit par [Y] .
P27,0.0017953321364452424,0.0017953321364452424,0.10412926391382406,0.10412926391382406,[X] est citoyen [ARTDEF;Y] [Y] .
P407,0.0,0.0,0.08490566037735849,0.08490566037735849,[X] a été [écrit;X-Gender=MASC|écrite;X-Gender=FEM] en [Y] .
P30,0.0,0.0,0.5892116182572614,0.5892116182572614,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] en [Y] .
P178,0.0,0.0,0.18083670715249664,0.18083670715249664,[X] est [développé;X-Gender=MASC|développée;X-Gender=FEM] par [Y] .
P1376,0.0011976047904191617,0.0011976047904191617,0.2311377245508982,0.2311377245508982,[X] est la capitale [PREPDEF;Y] [Y] .
