relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.0,0.0,0.27249357326478146,0.19794344473007713,[X.Nom] [родился;X-Gender=MASC|родилась;X-Gender=FEM|родилось;X-Gender=NEUT] в [Y.Ess] .
P20,0.006109979633401222,0.0,0.34012219959266804,0.219959266802444,[X.Nom] [умер;X-Gender=MASC|умерла;X-Gender=FEM|умерло;X-Gender=NEUT] в [Y.Ess] .
P279,0.0,0.0,0.057180851063829786,0.16090425531914893,[X.Nom] — подкласс [Y.Gen] .
P37,0.0010309278350515464,0.0010309278350515464,0.01752577319587629,0.01752577319587629,Официальный язык [X.Gen] — [Y.Nom] .
P413,0.0029239766081871343,0.0,0.06432748538011696,0.09064327485380116,[X.Nom] играет на позиции [Y.Gen] .
P166,0.0,0.0,0.015180265654648957,0.011385199240986717,[X.Nom] [был;X-Gender=MASC|была;X-Gender=FEM|было;X-Gender=NEUT] [награждён;X-Gender=MASC|награждена;X-Gender=FEM|награждено;X-Gender=NEUT] [Y.Ins] .
P449,0.003424657534246575,0.003424657534246575,0.3116438356164384,0.3150684931506849,""" [X.Nom] "" впервые [транслировался;X-Gender=MASC|транслировалась;X-Gender=FEM|транслировалось;X-Gender=NEUT] по [Y.Dat] ."
P69,0.0,0.0,0.0,0.004784688995215311,[X.Nom] [учился;X-Gender=MASC|училaсь;X-Gender=FEM|училось;X-Gender=NEUT] в [Y.Ess] .
P47,0.00508130081300813,0.0010162601626016261,0.08638211382113821,0.20121951219512196,[X.Nom] граничит с [Y.Ins] .
P138,0.005545286506469501,0.0018484288354898336,0.08133086876155268,0.10905730129390019,[X.Nom] [назван;X-Gender=MASC|названа;X-Gender=FEM|названо;X-Gender=NEUT] в честь [Y.Gen] .
P364,0.0,0.0,0.05113636363636364,0.05113636363636364,"Язык оригинала "" [X.Gen] "" — [Y.Nom] ."
P54,0.0,0.0,0.03498542274052478,0.04081632653061224,[X.Nom] играет за [Y.Acc] .
P463,0.0,0.0,0.038922155688622756,0.041916167664670656,[X.Nom] — участник [Y.Gen] .
P101,0.0,0.0,0.17216117216117216,0.17216117216117216,Область деятельности [X.Gen] — [Y.Nom] .
P1923,0.0,0.0,0.013259668508287293,0.013259668508287293,[Y.Nom] [принял;Y-Gender=MASC|приняла;Y-Gender=FEM|приняло;Y-Gender=NEUT] участие в [X.Ess] .
P106,0.0,0.0,0.0371900826446281,0.4049586776859504,[X.Nom] работает [Y.Ins] .
P527,0.0,0.0,0.08028169014084507,0.09859154929577464,[X.Nom] состоит из [Y.Gen] .
P102,0.0,0.0,0.0030211480362537764,0.0030211480362537764,[X.Nom] — член партии [Y.Nom] .
P530,0.028,0.005,0.081,0.434,[X.Nom] поддерживает дипломатические отношения с [Y.Ins] .
P176,0.0,0.0,0.35477582846003897,0.36257309941520466,[X.Nom] производится [Y.Ins] .
P27,0.3292929292929293,0.3111111111111111,0.5434343434343434,0.6080808080808081,[X.Nom] — [гражданин;X-Gender=MASC|гражданка;X-Gender=FEM|гражданин;X-Gender=NEUT] [Y.Gen] .
P407,0.009615384615384616,0.0,0.026923076923076925,0.026923076923076925,""" [X.Nom] "" [написан;X-Gender=MASC|написана;X-Gender=FEM|написано;X-Gender=NEUT] на [Y.Ess] ."
P30,0.0,0.0,0.23646723646723647,0.5384615384615384,[X.Nom] находится в [Y.Ess] .
P178,0.0,0.0,0.1968365553602812,0.1968365553602812,[X.Nom] [разработан;X-Gender=MASC|разработана;X-Gender=FEM|разработано;X-Gender=NEUT] [Y.Ins] .
P1376,0.006396588486140725,0.0031982942430703624,0.06716417910447761,0.08848614072494669,[X.Nom] — столица [Y.Gen] .
P131,0.030100334448160536,0.01839464882943144,0.10367892976588629,0.22240802675585283,[X.Nom] находится в [Y.Ess] .
P1412,0.0855457227138643,0.0,0.12979351032448377,0.12979351032448377,[X.Nom] [говорил;X-Gender=MASC|говорила;X-Gender=FEM|говорило;X-Gender=NEUT] на [Y.Ess] .
P108,0.0,0.0,0.1464088397790055,0.12154696132596685,[X.Nom] [работал;X-Gender=MASC|работала;X-Gender=FEM|работало;X-Gender=NEUT] на [Y.Acc] .
P136,0.0,0.0,0.011695906432748537,0.23196881091617932,[X.Nom] работает в жанре [Y.Gen] .
P17,0.08576051779935275,0.059870550161812294,0.3300970873786408,0.5631067961165048,[X.Nom] находится в [Y.Ess] .
