relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.0,0.0,0.22413793103448276,0.22413793103448276,[X] was born in [Y] .
P20,0.0,0.0,0.2360097323600973,0.2360097323600973,[X] died in [Y] .
P279,0.022364217252396165,0.022364217252396165,0.21565495207667731,0.21565495207667731,[X] is a subclass of [Y] .
P37,0.01015228426395939,0.01015228426395939,0.1065989847715736,0.1065989847715736,The official language of [X] is [Y] .
P413,0.0,0.0,0.026415094339622643,0.026415094339622643,[X] plays in [Y] position .
P166,0.004004004004004004,0.004004004004004004,0.13013013013013014,0.13013013013013014,[X] was awarded the [Y] .
P449,0.005398110661268556,0.005398110661268556,0.4251012145748988,0.4251012145748988,[X] was originally aired on [Y] .
P69,0.0,0.0,0.25025227043390513,0.25025227043390513,[X] was educated at the University of [Y] .
P47,0.00437636761487965,0.00437636761487965,0.18818380743982493,0.18818380743982493,[X] shares border with [Y] .
P138,0.01596351197263398,0.01596351197263398,0.019384264538198404,0.019384264538198404,[X] is named after [Y] .
P364,0.0,0.0,0.125,0.125,The original language of [X] is [Y] .
P54,0.0,0.0,0.1746987951807229,0.1746987951807229,[X] plays with [Y] .
P463,0.0,0.0,0.13731656184486374,0.13731656184486374,[X] is a member of [Y] .
P101,0.005312084993359893,0.005312084993359893,0.2868525896414343,0.2868525896414343,[X] works in the field of [Y] .
P1923,0.0,0.0,0.2887323943661972,0.2887323943661972,[Y] participated in the [X] .
P106,0.006622516556291391,0.006622516556291391,0.33112582781456956,0.33112582781456956,[X] is a [Y] by profession .
P527,0.0,0.0,0.15356265356265356,0.15356265356265356,[X] consists of [Y] .
P102,0.0,0.0,0.2901606425702811,0.2901606425702811,[X] is a member of the [Y] political party .
P530,0.0,0.0,0.29375,0.29375,[X] maintains diplomatic relations with [Y] .
P176,0.032388663967611336,0.032388663967611336,0.2078272604588394,0.2078272604588394,[X] is produced by [Y] .
P27,0.0,0.0,0.20631970260223048,0.20631970260223048,[X] is [Y] citizen .
P407,0.0,0.0,0.25806451612903225,0.25806451612903225,[X] was written in [Y] .
P30,0.0,0.0,0.16,0.16,[X] is located in [Y] .
P178,0.0024154589371980675,0.0024154589371980675,0.16183574879227053,0.16183574879227053,[X] is developed by [Y] .
P1376,0.0037926675094816687,0.0037926675094816687,0.1302149178255373,0.1302149178255373,[X] is the capital of [Y] .
P131,0.013008130081300813,0.013008130081300813,0.183739837398374,0.183739837398374,[X] is located in [Y] .
P1412,0.0,0.0,0.2,0.2,[X] used to communicate in [Y] .
P108,0.0,0.0,0.22451081359423275,0.22451081359423275,[X] works for [Y] .
P136,0.0,0.0,0.19216646266829865,0.19216646266829865,[X] plays [Y] music .
P17,0.01838235294117647,0.01838235294117647,0.3088235294117647,0.3088235294117647,[X] is located in [Y] .
P39,0.0,0.0,0.21927374301675978,0.21927374301675978,[X] has the position of [Y] .
P264,0.0,0.0,0.1540948275862069,0.1540948275862069,[X] is represented by music label [Y] .
P276,0.0040650406504065045,0.0040650406504065045,0.1897018970189702,0.1897018970189702,[X] is located in [Y] .
P937,0.0,0.0,0.26066350710900477,0.26066350710900477,[X] used to work in [Y] .
P140,0.0,0.0,0.26545454545454544,0.26545454545454544,[X] is affiliated with the [Y] religion .
P1303,0.0037174721189591076,0.0037174721189591076,0.07434944237918216,0.07434944237918216,[X] plays [Y] .
P127,0.0193621867881549,0.0193621867881549,0.18109339407744876,0.18109339407744876,[X] is owned by [Y] .
P103,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.15789473684210525,The native language of [X] is [Y] .
P190,0.0,0.0,0.12571428571428572,0.12571428571428572,[X] and [Y] are twin cities .
P1001,0.03563941299790356,0.03563941299790356,0.20964360587002095,0.20964360587002095,[X] is a legal term in [Y] .
P31,0.058823529411764705,0.058823529411764705,0.20211161387631976,0.20211161387631976,[X] is a [Y] .
P495,0.0,0.0,0.1979301423027167,0.1979301423027167,[X] was created in [Y] .
P159,0.010893246187363835,0.010893246187363835,0.24183006535947713,0.24183006535947713,The headquarter of [X] is in [Y] .
P36,0.008097165991902834,0.008097165991902834,0.16464237516869096,0.16464237516869096,The capital of [X] is [Y] .
P740,0.0,0.0,0.16666666666666666,0.16666666666666666,[X] was founded in [Y] .
P361,0.0,0.0,0.12513966480446928,0.12513966480446928,[X] is part of [Y] .
