P19,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,[X] sinh ra ở [Y] .
P20,0.13636363636363635,0.13636363636363635,0.16666666666666666,0.16666666666666666,[X] mất ở [Y] .
P279,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.10256410256410256,[X] là tập hợp con của [Y] .
P37,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,Ngôn ngữ chính thức của [X] là [Y] .
P413,,,,,[X] chơi ở vị trí [Y] .
P166,,,,,[X] được trao giải [Y] .
P449,0.0,0.0,0.0,0.0,[X] được phát sóng lần đầu trên kênh [Y] .
P69,,,,,[X] được đào tạo tại trường đại học [Y] .
P47,0.00597609561752988,0.00597609561752988,0.3207171314741036,0.3207171314741036,[X] tiếp giáp với [Y] .
P138,0.25,0.25,0.35714285714285715,0.35714285714285715,[X] được đặt theo tên của [Y] .
P364,,,,,Ngôn ngữ gốc của [X] là [Y] .
P54,0.0,0.0,0.5,0.5,[X] thi đấu cho đội [Y] .
P463,0.0,0.0,0.29545454545454547,0.29545454545454547,[X] là thành viên của đội [Y] .
P101,0.0,0.0,0.0,0.0,[X] làm việc trong lĩnh vực [Y] .
P1923,,,,,[Y] tham dự giải [X] .
P106,,,,,Nghề của [X] là [Y] .
P527,0.0,0.0,0.0,0.0,[X] bao gồm [Y] .
P102,,,,,[X] là thành viên của [Y] .
P530,0.0,0.0,0.0345821325648415,0.0345821325648415,[X] có quan hệ ngoại giao với [Y] .
P176,0.41818181818181815,0.41818181818181815,0.41818181818181815,0.41818181818181815,[X] được sản xuất bởi [Y] .
P27,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,[X] là công dân [Y] .
P407,,,,,[X] được viết bằng [Y] .
P30,,,,,[X] nằm ở [Y] .
P178,0.12345679012345678,0.12345679012345678,0.14814814814814814,0.14814814814814814,[X] được phát triển bởi [Y] .
P1376,0.23265306122448978,0.23265306122448978,0.5061224489795918,0.5061224489795918,[X] là thủ đô của [Y] .
P131,0.02242152466367713,0.02242152466367713,0.29596412556053814,0.29596412556053814,[X] nằm trong khu vực quản lý hành chính của [Y] .
P1412,,,,,[X] thường giao tiếp bằng [Y] .
P108,0.0,0.0,0.0,0.0,[X] làm việc cho [Y] .
P136,0.0,0.0,0.0,0.0,[X] chơi nhạc [Y] .
P17,0.009216589861751152,0.009216589861751152,0.027649769585253458,0.027649769585253458,[X] nằm ở [Y] .
P39,0.0,0.0,0.0,0.0,[X] giữ chức vụ [Y] .
P264,0.0,0.0,0.0,0.0,[X] là ca sĩ của hãng thu âm [Y] .
P276,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,[X] nằm trong [Y] .
P937,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,[X] từng làm việc ở [Y] .
P140,0.0,0.0,0.0,0.0,[X] là hội viên của [Y] .
P1303,0.0,0.0,0.0,0.0,[X] chơi [Y] .
P127,0.0,0.0,0.0,0.0,[Y] sở hữu [X] .
P103,,,,,[Y] là ngôn ngữ bản địa của [X] .
P190,0.005076142131979695,0.005076142131979695,0.6395939086294417,0.6395939086294417,[X] là thành phố kết nghĩa của [Y] .
