P19,0.0,0.0,0.0,0.0,[X]的出生地是[Y]。
P20,0.0,0.0,0.0,0.0,[X]的死亡地是[Y]。
P279,0.0,0.0,0.0,0.0,[X]的父类是[Y]。
P37,0.027649769585253458,0.027649769585253458,0.03225806451612903,0.03225806451612903,[X]的官方语言是[Y]。
P413,0.0,0.0,0.0,0.0,[X]的场上位置是[Y]。
P166,,,,,[X]被授予[Y]。
P449,0.0,0.0,0.0,0.0,[X]首播于[Y]。
P69,,,,,[X]就读于[Y]。
P47,0.0,0.0,0.0,0.0,[X]和[Y]接壤。
P138,0.0,0.0,0.0,0.0,[X]是以[Y]命名的。
P364,0.007692307692307693,0.007692307692307693,0.015384615384615385,0.015384615384615385,[X]的创作语言是[Y]。
P54,,,,,[X]的所属运动队是[Y]。
P463,0.0,0.0,0.0,0.0,[X]是[Y]的成员。
P101,0.0,0.0,0.0,0.0,[X]的工作领域是[Y]。
P1923,,,,,[X]的参与队伍是[Y]。
P106,0.0,0.0,0.0,0.0,[X]的职业是[Y]。
P527,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,[X]子类是[Y]。
P102,,,,,[X]属于[Y]政党。
P530,0.0,0.0,0.0035087719298245615,0.0035087719298245615,[X]与[Y]是邦交国。
P176,0.0,0.0,0.0,0.0,[X]的生产商是[Y]。
P27,0.0,0.0,0.0,0.0,[X]的国籍是[Y]。
P407,0.006211180124223602,0.006211180124223602,0.006211180124223602,0.006211180124223602,[X]的语言是[Y]。
P30,0.0,0.0,0.0,0.0,[X]所属大洲是[Y]。
P178,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,[X]是由[Y]开发的。
P1376,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410256,[X]是[Y]的首府。
P131,0.0,0.0,0.0136986301369863,0.0136986301369863,[X]的行政区是[Y]。
P1412,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.022988505747126436,[X]的语言是[Y]。
P108,0.0,0.0,0.0,0.0,[X]的雇主是[Y]。
P136,0.0,0.0,0.0,0.0,[X]的艺术流派是[Y]。
P17,0.004901960784313725,0.004901960784313725,0.004901960784313725,0.004901960784313725,[X]的主权国家是[Y]。
P39,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,[X]的职位是[Y]。
P264,0.0,0.0,0.0,0.0,[X]的唱片厂商是[Y]。
P276,0.0,0.0,0.0,0.0,[X]位于[Y]。
P937,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,[X]的工作地点是[Y]。
P140,0.0,0.0,0.0,0.0,[X]的宗教信仰是[Y]。
P1303,0.0,0.0,0.0,0.0,[X]演奏[Y]。
P127,0.0,0.0,0.0,0.0,[X]归[Y]所有。
P103,0.07092198581560284,0.07092198581560284,0.1276595744680851,0.1276595744680851,[X]的母语是[Y]。
P190,0.0,0.0,0.0,0.0,[X]与[Y]是友好城市。
P1001,0.0,0.0,0.009345794392523364,0.009345794392523364,[X]的管辖范围是[Y]。
P31,0.0,0.0,0.0,0.0,[X]属于[Y]。
P495,0.002785515320334262,0.002785515320334262,0.005571030640668524,0.005571030640668524,[X]的原产地是[Y]。
P159,0.025,0.025,0.025,0.025,[X]的总部位于[Y]。
P36,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,[X]的行政中心是[Y]。
P740,0.0,0.0,0.0,0.0,[X]成立于[Y]。
P361,0.0,0.0,0.0,0.0,[X]构成[Y]。
P19,0.0,0.0,0.0979020979020979,0.0979020979020979,[X]的出生地是[Y]。
P20,0.0,0.0,0.048484848484848485,0.048484848484848485,[X]的死亡地是[Y]。
P279,0.0,0.0,0.06320907617504051,0.06320907617504051,[X]的父类是[Y]。
P37,0.002638522427440633,0.002638522427440633,0.10158311345646438,0.10158311345646438,[X]的官方语言是[Y]。
P413,0.0,0.0,0.005649717514124294,0.005649717514124294,[X]的场上位置是[Y]。
P166,0.0,0.0,0.1186046511627907,0.1186046511627907,[X]被授予[Y]。
P449,0.0,0.0,0.03655352480417755,0.03655352480417755,[X]首播于[Y]。
P69,0.0,0.0,0.07692307692307693,0.07692307692307693,[X]就读于[Y]。
P47,0.004667444574095682,0.004667444574095682,0.08751458576429405,0.08751458576429405,[X]和[Y]接壤。
P138,0.0,0.0,0.09760589318600368,0.09760589318600368,[X]是以[Y]命名的。
P364,0.0,0.0,0.04929577464788732,0.04929577464788732,[X]的创作语言是[Y]。
P54,0.0,0.0,0.016483516483516484,0.016483516483516484,[X]的所属运动队是[Y]。
P463,0.0,0.0,0.06434782608695652,0.06434782608695652,[X]是[Y]的成员。
P101,0.0,0.0,0.037527593818984545,0.037527593818984545,[X]的工作领域是[Y]。
P1923,0.0,0.0,0.15932203389830507,0.15932203389830507,[X]的参与队伍是[Y]。
P106,0.004424778761061947,0.004424778761061947,0.017699115044247787,0.017699115044247787,[X]的职业是[Y]。
P527,0.0,0.0,0.05970149253731343,0.05970149253731343,[X]子类是[Y]。
P102,0.0,0.0,0.0989010989010989,0.0989010989010989,[X]属于[Y]政党。
P530,0.004651162790697674,0.004651162790697674,0.037209302325581395,0.037209302325581395,[X]与[Y]是邦交国。
P176,0.0,0.0,0.09405940594059406,0.09405940594059406,[X]的生产商是[Y]。
P27,0.0,0.0,0.06306306306306306,0.06306306306306306,[X]的国籍是[Y]。
P407,0.00546448087431694,0.00546448087431694,0.07103825136612021,0.07103825136612021,[X]的语言是[Y]。
P30,0.0,0.0,0.06080206985769728,0.06080206985769728,[X]所属大洲是[Y]。
P178,0.010183299389002037,0.010183299389002037,0.1384928716904277,0.1384928716904277,[X]是由[Y]开发的。
P1376,0.003436426116838488,0.003436426116838488,0.09163802978235967,0.09163802978235967,[X]是[Y]的首府。
