relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.0,0.0,0.012987012987012988,0.0,[X.Nom] [родился;X-Gender=MASC|родилась;X-Gender=FEM|родилось;X-Gender=NEUT] в [Y.Ess] .
P20,0.007462686567164179,0.0,0.007462686567164179,0.007462686567164179,[X.Nom] [умер;X-Gender=MASC|умерла;X-Gender=FEM|умерло;X-Gender=NEUT] в [Y.Ess] .
P279,0.0,0.0,0.15447154471544716,0.5365853658536586,[X.Nom] — подкласс [Y.Gen] .
P37,0.0,0.0,0.0,0.0,Официальный язык [X.Gen] — [Y.Nom] .
P413,0.0,0.0,0.0,0.0,[X.Nom] играет на позиции [Y.Gen] .
P166,,,,,[X.Nom] [был;X-Gender=MASC|была;X-Gender=FEM|было;X-Gender=NEUT] [награждён;X-Gender=MASC|награждена;X-Gender=FEM|награждено;X-Gender=NEUT] [Y.Ins] .
P449,0.0,0.0,0.0,0.0,""" [X.Nom] "" впервые [транслировался;X-Gender=MASC|транслировалась;X-Gender=FEM|транслировалось;X-Gender=NEUT] по [Y.Dat] ."
P69,,,,,[X.Nom] [учился;X-Gender=MASC|училaсь;X-Gender=FEM|училось;X-Gender=NEUT] в [Y.Ess] .
P47,0.03225806451612903,0.0,0.16129032258064516,0.07258064516129033,[X.Nom] граничит с [Y.Ins] .
P138,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,[X.Nom] [назван;X-Gender=MASC|названа;X-Gender=FEM|названо;X-Gender=NEUT] в честь [Y.Gen] .
P364,,,,,"Язык оригинала "" [X.Gen] "" — [Y.Nom] ."
P54,0.0,0.0,0.0,0.0,[X.Nom] играет за [Y.Acc] .
P463,0.0,0.0,0.0,0.0,[X.Nom] — участник [Y.Gen] .
P101,0.0,0.0,0.0,0.0,Область деятельности [X.Gen] — [Y.Nom] .
P1923,0.0,0.0,0.0,0.0,[Y.Nom] [принял;Y-Gender=MASC|приняла;Y-Gender=FEM|приняло;Y-Gender=NEUT] участие в [X.Ess] .
P106,0.0,0.0,0.031914893617021274,0.22872340425531915,[X.Nom] работает [Y.Ins] .
P527,0.0,0.0,0.06,0.02,[X.Nom] состоит из [Y.Gen] .
P102,0.0,0.0,0.0,0.0,[X.Nom] — член партии [Y.Nom] .
P530,0.05069124423963134,0.0069124423963133645,0.21889400921658986,0.6082949308755761,[X.Nom] поддерживает дипломатические отношения с [Y.Ins] .
P176,0.0,0.0,0.2304147465437788,0.2350230414746544,[X.Nom] производится [Y.Ins] .
P27,0.34662576687116564,0.3312883435582822,0.4662576687116564,0.4539877300613497,[X.Nom] — [гражданин;X-Gender=MASC|гражданка;X-Gender=FEM|гражданин;X-Gender=NEUT] [Y.Gen] .
P407,,,,,""" [X.Nom] "" [написан;X-Gender=MASC|написана;X-Gender=FEM|написано;X-Gender=NEUT] на [Y.Ess] ."
P30,0.0,0.0,0.04,0.08,[X.Nom] находится в [Y.Ess] .
P178,0.0,0.0,0.064,0.064,[X.Nom] [разработан;X-Gender=MASC|разработана;X-Gender=FEM|разработано;X-Gender=NEUT] [Y.Ins] .
P1376,0.16666666666666666,0.023809523809523808,0.3333333333333333,0.23809523809523808,[X.Nom] — столица [Y.Gen] .
P131,0.029197080291970802,0.014598540145985401,0.072992700729927,0.058394160583941604,[X.Nom] находится в [Y.Ess] .
P1412,,,,,[X.Nom] [говорил;X-Gender=MASC|говорила;X-Gender=FEM|говорило;X-Gender=NEUT] на [Y.Ess] .
P108,0.0,0.0,0.0,0.0,[X.Nom] [работал;X-Gender=MASC|работала;X-Gender=FEM|работало;X-Gender=NEUT] на [Y.Acc] .
P136,0.0,0.0,0.04132231404958678,0.0,[X.Nom] работает в жанре [Y.Gen] .
P17,0.010582010582010581,0.0026455026455026454,0.08465608465608465,0.05026455026455026,[X.Nom] находится в [Y.Ess] .
P39,0.008130081300813009,0.0,0.04065040650406504,0.032520325203252036,[X.Nom] занимает должность [Y.Gen] .
P264,,,,,[X.Nom] сотрудничает с лейблом [Y.Nom] .
P276,0.013888888888888888,0.0,0.18055555555555555,0.05555555555555555,[X.Nom] находится в [Y.Ess] .
P937,0.009478672985781991,0.0,0.02843601895734597,0.0,[X.Nom] [работал;X-Gender=MASC|работала;X-Gender=FEM|работало;X-Gender=NEUT] в [Y.Ess] .
P140,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,[X.Nom] исповедует [Y.Acc] .
P1303,,,,,[X.Nom] играет на [Y.Ess] .
P127,0.0,0.0,0.0,0.029850746268656716,[X.Nom] принадлежит [Y.Dat] .
P103,,,,,Родной язык [X.Gen] — [Y.Nom] .
P190,0.004291845493562232,0.004291845493562232,0.10300429184549356,0.10300429184549356,[X.Nom] и [Y.Nom] — города-побратимы .
P1001,0.0,0.0,0.03508771929824561,0.0,Юрисдикция [X.Gen] распространяется на [Y.Acc] .
P31,0.0,0.0,0.0,0.0,[X.Nom] — [Y.Nom] .
P495,0.0,0.0,0.007352941176470588,0.0024509803921568627,[X.Nom] [был;X-Gender=MASC|была;X-Gender=FEM|было;X-Gender=NEUT] [создан;X-Gender=MASC|создана;X-Gender=FEM|создано;X-Gender=NEUT] в [Y.Ess] .
P159,0.21978021978021978,0.01098901098901099,0.27472527472527475,0.21978021978021978,Штаб-квартира [X.Gen] находится в [Y.Ess] .
P36,0.0,0.0,0.0,0.0,Столица [X.Gen] — [Y.Nom] .
P740,0.0,0.0,0.0,0.0,[X.Nom] [образовалась;X-Gender=MASC|образовалась;X-Gender=FEM|образовалось;X-Gender=NEUT] в [Y.Ess] .
P361,0.0,0.0,0.0,0.0,[X.Nom] — часть [Y.Gen] .
