P19,0.02074074074074074,0.02074074074074074,0.3214814814814815,0.3214814814814815,[X] werd geboren in [Y] .
P20,0.0,0.0,0.10486322188449848,0.10486322188449848,[X] stierf in [Y] .
P279,0.045075125208681135,0.045075125208681135,0.19699499165275458,0.19699499165275458,[X] is een subklasse van [Y] .
P37,0.005859375,0.005859375,0.16015625,0.16015625,De officiële taal van [X] is [Y] .
P413,0.0,0.0,0.027635619242579325,0.027635619242579325,[X] speelt in [Y] positie .
P166,0.0,0.0,0.12866817155756208,0.12866817155756208,[X] heeft de [Y] gekregen .
P449,0.0,0.0,0.05955334987593052,0.05955334987593052,[X] werd oorspronkelijk uitgezonden op [Y] .
P69,0.0,0.0,0.07434052757793765,0.07434052757793765,[X] is opgeleid aan de Universiteit van [Y] .
P47,0.006738544474393531,0.006738544474393531,0.1792452830188679,0.1792452830188679,[X] deelt grens met [Y] .
P138,0.08868501529051988,0.08868501529051988,0.20948012232415902,0.20948012232415902,[X] is vernoemd naar [Y] .
P364,0.0,0.0,0.17757009345794392,0.17757009345794392,De oorspronkelijke taal van [X] is [Y] .
P54,0.0,0.0,0.2356687898089172,0.2356687898089172,[X] speelt met [Y] .
P463,0.0034403669724770644,0.0034403669724770644,0.1559633027522936,0.1559633027522936,[X] is lid van [Y] .
P101,0.002242152466367713,0.002242152466367713,0.1647982062780269,0.1647982062780269,[X] werkt op het gebied van [Y] .
P1923,0.0011235955056179776,0.0011235955056179776,0.06853932584269663,0.06853932584269663,[Y] nam deel aan de [X] .
P106,0.015643802647412757,0.015643802647412757,0.16606498194945848,0.16606498194945848,[X] is een [Y] van beroep .
P527,0.0,0.0,0.10682110682110682,0.10682110682110682,[X] bestaat uit [Y] .
P102,0.0,0.0,0.050997782705099776,0.050997782705099776,[X] is lid van de [Y] politieke partij .
P530,0.0046875,0.0046875,0.1140625,0.1140625,[X] onderhoudt diplomatieke betrekkingen met [Y] .
P176,0.12903225806451613,0.12903225806451613,0.24516129032258063,0.24516129032258063,[X] wordt geproduceerd door [Y] .
P27,0.0,0.0,0.02119205298013245,0.02119205298013245,[X] is [Y] burger .
P407,0.003115264797507788,0.003115264797507788,0.1838006230529595,0.1838006230529595,[X] is geschreven in [Y] .
P30,0.0,0.0,0.27091633466135456,0.27091633466135456,[X] bevindt zich in [Y] .
P178,0.002607561929595828,0.002607561929595828,0.16427640156453716,0.16427640156453716,[X] is ontwikkeld door [Y] .
P1376,0.026128266033254157,0.026128266033254157,0.1995249406175772,0.1995249406175772,[X] is de hoofdstad van [Y] .
P131,0.0018018018018018018,0.0018018018018018018,0.1927927927927928,0.1927927927927928,[X] bevindt zich in [Y] .
P1412,0.0,0.0,0.10940919037199125,0.10940919037199125,[X] communiceerde vroeger in [Y] .
P108,0.0,0.0,0.23831242873432154,0.23831242873432154,[X] werkt voor [Y] .
P136,0.0,0.0,0.0632279534109817,0.0632279534109817,[X] speelt [Y] muziek .
P17,0.0024875621890547263,0.0024875621890547263,0.23383084577114427,0.23383084577114427,[X] bevindt zich in [Y] .
P39,0.0,0.0,0.20557491289198607,0.20557491289198607,[X] heeft de positie van [Y] .
P264,0.0,0.0,0.05861664712778429,0.05861664712778429,[X] wordt weergegeven door muzieklabel [Y] .
P276,0.007707129094412331,0.007707129094412331,0.23699421965317918,0.23699421965317918,[X] bevindt zich in [Y] .
P937,0.009508716323296355,0.009508716323296355,0.2393026941362916,0.2393026941362916,[X] werkte vroeger in [Y] .
P140,0.0,0.0,0.09857328145265888,0.09857328145265888,[X] is verbonden met de [Y] religie .
P1303,0.0,0.0,0.10438144329896908,0.10438144329896908,[X] speelt [Y] .
P127,0.0248565965583174,0.0248565965583174,0.17590822179732313,0.17590822179732313,[X] is eigendom van [Y] .
P103,0.02142857142857143,0.02142857142857143,0.22142857142857142,0.22142857142857142,De moedertaal van [X] is [Y] .
P190,0.009404388714733543,0.009404388714733543,0.2962382445141066,0.2962382445141066,[X] en [Y] zijn tweelingsteden .
P1001,0.13216957605985039,0.13216957605985039,0.24438902743142144,0.24438902743142144,[X] is een wettelijke term in [Y] .
P31,0.008960573476702509,0.008960573476702509,0.17025089605734767,0.17025089605734767,[X] is een [Y] .
P495,0.008305647840531562,0.008305647840531562,0.1744186046511628,0.1744186046511628,[X] is gemaakt in [Y] .
P159,0.009779951100244499,0.009779951100244499,0.2762836185819071,0.2762836185819071,Het hoofdkantoor van [X] staat in [Y] .
P36,0.01717791411042945,0.01717791411042945,0.18404907975460122,0.18404907975460122,De hoofdstad van [X] is [Y] .
P740,0.005964214711729622,0.005964214711729622,0.15705765407554673,0.15705765407554673,[X] is opgericht in [Y] .
P361,0.001430615164520744,0.001430615164520744,0.06580829756795423,0.06580829756795423,[X] is onderdeel van [Y] .
