relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.0,0.0,0.07197943444730077,0.05912596401028278,[X.Nom] [родился;X-Gender=MASC|родилась;X-Gender=FEM|родилось;X-Gender=NEUT] в [Y.Ess] .
P20,0.002036659877800407,0.0,0.026476578411405296,0.026476578411405296,[X.Nom] [умер;X-Gender=MASC|умерла;X-Gender=FEM|умерло;X-Gender=NEUT] в [Y.Ess] .
P279,0.0,0.0,0.061170212765957445,0.125,[X.Nom] — подкласс [Y.Gen] .
P37,0.0,0.0,0.06701030927835051,0.06701030927835051,Официальный язык [X.Gen] — [Y.Nom] .
P413,0.0,0.0,0.0,0.008771929824561403,[X.Nom] играет на позиции [Y.Gen] .
P166,0.0,0.0,0.036053130929791274,0.04933586337760911,[X.Nom] [был;X-Gender=MASC|была;X-Gender=FEM|было;X-Gender=NEUT] [награждён;X-Gender=MASC|награждена;X-Gender=FEM|награждено;X-Gender=NEUT] [Y.Ins] .
P449,0.0,0.0,0.24315068493150685,0.2465753424657534,""" [X.Nom] "" впервые [транслировался;X-Gender=MASC|транслировалась;X-Gender=FEM|транслировалось;X-Gender=NEUT] по [Y.Dat] ."
P69,0.0,0.0,0.019138755980861243,0.03827751196172249,[X.Nom] [учился;X-Gender=MASC|училaсь;X-Gender=FEM|училось;X-Gender=NEUT] в [Y.Ess] .
P47,0.007113821138211382,0.0,0.13414634146341464,0.08130081300813008,[X.Nom] граничит с [Y.Ins] .
P138,0.0073937153419593345,0.0,0.05730129390018484,0.06469500924214418,[X.Nom] [назван;X-Gender=MASC|названа;X-Gender=FEM|названо;X-Gender=NEUT] в честь [Y.Gen] .
P364,0.0,0.0,0.03409090909090909,0.03409090909090909,"Язык оригинала "" [X.Gen] "" — [Y.Nom] ."
P54,0.0,0.0,0.023323615160349854,0.04081632653061224,[X.Nom] играет за [Y.Acc] .
P463,0.0,0.0,0.09730538922155689,0.1122754491017964,[X.Nom] — участник [Y.Gen] .
P101,0.0,0.0,0.009768009768009768,0.009768009768009768,Область деятельности [X.Gen] — [Y.Nom] .
P1923,0.0,0.0,0.10276243093922652,0.10276243093922652,[Y.Nom] [принял;Y-Gender=MASC|приняла;Y-Gender=FEM|приняло;Y-Gender=NEUT] участие в [X.Ess] .
P106,0.0,0.0,0.04132231404958678,0.11570247933884298,[X.Nom] работает [Y.Ins] .
P527,0.0,0.0,0.07042253521126761,0.06901408450704226,[X.Nom] состоит из [Y.Gen] .
P102,0.0,0.0,0.08157099697885196,0.08157099697885196,[X.Nom] — член партии [Y.Nom] .
P530,0.022,0.003,0.146,0.362,[X.Nom] поддерживает дипломатические отношения с [Y.Ins] .
P176,0.0,0.0,0.11695906432748537,0.11695906432748537,[X.Nom] производится [Y.Ins] .
