relation,acc,acc_ori,len_acc,len_acc_ori,prompt
P19,0.03214285714285714,0.03214285714285714,0.06428571428571428,0.06428571428571428,[X] est [né;X-Gender=MASC|née;X-Gender=FEM] [PREPLOC;Y] [Y] .
P20,0.02577319587628866,0.02577319587628866,0.03608247422680412,0.03608247422680412,[X] est [décédé;X-Gender=MASC|décédée;X-Gender=FEM] [PREPLOC;Y] [Y] .
P279,0.13043478260869565,0.13043478260869565,0.15942028985507245,0.15942028985507245,[X] est une sous-classe [PREPDEF;Y] [Y] .
P37,0.0,0.0,0.008620689655172414,0.008620689655172414,La langue officielle [PREPDEF;X] [X] est [ARTDEF;Y] [Y] .
P413,0.0,0.0,0.0,0.0,[X] joue en position [PREPDEF;Y] [Y] .
P166,,,,,[X] a reçu [ARTDEF;Y] [Y] .
P449,0.0,0.0,0.0,0.0,[X] a été diffusé à l'origine sur [Y] .
P69,0.0,0.0,0.0,0.0,[X] a fait ses études à [ARTDEF;Y] [Y] .
P47,0.05521472392638037,0.05521472392638037,0.1441717791411043,0.1441717791411043,[ARTDEF;X] [X] partage la frontière avec [ARTDEF;Y] [Y] .
P138,0.0,0.0,0.0,0.0,[ARTDEF;X] [X] est [nommé;X-Gender=MASC|nommée;X-Gender=FEM] d'après [ARTDEF;Y] [Y] .
P364,0.0,0.0,0.002242152466367713,0.002242152466367713,La langue d'origine de [X] est  [ARTDEF;Y] [Y] .
P54,,,,,[X] joue avec [ARTDEF;Y] [Y] .
P463,0.0,0.0,0.0,0.0,[X] est membre de [ARTDEF;Y] [Y] .
P101,0.0,0.0,0.0,0.0,[X] travaille dans le domaine [PREPDEF;Y] [Y] .
P1923,,,,,[Y] a [participé;Y-Gender=MASC|participée;Y-Gender=FEM] [PREPDEF-à;X] [X] .
P106,0.0,0.0,0.005110732538330494,0.005110732538330494,[X] est [ARTIND;Y] [Y] de profession .
P527,0.0,0.0,0.022556390977443608,0.022556390977443608,[X] se compose de [Y] .
P102,0.0,0.0,0.0,0.0,[X] est membre [PREPDEF;Y] [Y] .
P530,0.008119079837618403,0.008119079837618403,0.11366711772665765,0.11366711772665765,[ARTDEF;X] [X] entretient des relations diplomatiques avec [ARTDEF;Y] [Y] .
P176,0.867704280155642,0.867704280155642,0.8715953307392996,0.8715953307392996,[ARTDEF;X] [X] est produit par [Y] .
